"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0048642"	"negative regulation of skeletal muscle t..."	10	2	0.47	"0.07719"
"GO:0019371"	"cyclooxygenase pathway"	10	2	0.47	"0.07719"
"GO:0006544"	"glycine metabolic process"	10	2	0.47	"0.07719"
"GO:0070486"	"leukocyte aggregation"	10	2	0.47	"0.07719"
"GO:0009113"	"purine nucleobase biosynthetic process"	10	2	0.47	"0.07719"
"GO:0070142"	"synaptic vesicle budding"	10	2	0.47	"0.07719"
"GO:0032006"	"regulation of TOR signaling"	84	5	3.95	"0.07730"
"GO:0042493"	"response to drug"	326	21	15.31	"0.07869"
"GO:0032570"	"response to progesterone"	35	4	1.64	"0.08000"
"GO:1904646"	"cellular response to amyloid-beta"	35	4	1.64	"0.08000"
"GO:0007420"	"brain development"	680	48	31.94	"0.08012"
"GO:1902905"	"positive regulation of supramolecular fi..."	176	15	8.27	"0.08037"
"GO:0071363"	"cellular response to growth factor stimu..."	587	44	27.57	"0.08104"
"GO:0060999"	"positive regulation of dendritic spine d..."	42	6	1.97	"0.08123"
"GO:0030593"	"neutrophil chemotaxis"	42	5	1.97	"0.08154"
"GO:0002088"	"lens development in camera-type eye"	63	5	2.96	"0.08184"
"GO:1900745"	"positive regulation of p38MAPK cascade"	22	3	1.03	"0.08187"
"GO:2000810"	"regulation of bicellular tight junction ..."	22	3	1.03	"0.08187"
"GO:0006622"	"protein targeting to lysosome"	22	3	1.03	"0.08187"
"GO:0097192"	"extrinsic apoptotic signaling pathway in..."	60	4	2.82	"0.08211"
"GO:0030855"	"epithelial cell differentiation"	470	44	22.08	"0.08621"
"GO:0045746"	"negative regulation of Notch signaling p..."	36	4	1.69	"0.08682"
"GO:0120036"	"plasma membrane bounded cell projection ..."	1374	90	64.54	"0.08775"
"GO:0043408"	"regulation of MAPK cascade"	572	41	26.87	"0.08814"
"GO:0045934"	"negative regulation of nucleobase-contai..."	1265	82	59.42	"0.08825"
"GO:0007218"	"neuropeptide signaling pathway"	66	6	3.1	"0.08887"
"GO:0006338"	"chromatin remodeling"	168	10	7.89	"0.08929"
"GO:0043433"	"negative regulation of DNA-binding trans..."	137	8	6.43	"0.08958"
"GO:0001954"	"positive regulation of cell-matrix adhes..."	46	6	2.16	"0.09035"
"GO:0071385"	"cellular response to glucocorticoid stim..."	50	6	2.35	"0.09042"
"GO:0060411"	"cardiac septum morphogenesis"	65	8	3.05	"0.09061"
"GO:0030330"	"DNA damage response, signal transduction..."	98	9	4.6	"0.09075"
"GO:0086001"	"cardiac muscle cell action potential"	62	10	2.91	"0.09084"
"GO:0110053"	"regulation of actin filament organizatio..."	232	17	10.9	"0.09097"
"GO:0002092"	"positive regulation of receptor internal..."	23	3	1.08	"0.09101"
"GO:0003148"	"outflow tract septum morphogenesis"	23	3	1.08	"0.09101"
"GO:0051894"	"positive regulation of focal adhesion as..."	23	3	1.08	"0.09101"
"GO:0060491"	"regulation of cell projection assembly"	154	12	7.23	"0.09117"
"GO:0042100"	"B cell proliferation"	55	5	2.58	"0.09126"
"GO:0048730"	"epidermis morphogenesis"	23	5	1.08	"0.09130"
"GO:0043123"	"positive regulation of I-kappaB kinase/N..."	166	12	7.8	"0.09134"
"GO:0003181"	"atrioventricular valve morphogenesis"	21	3	0.99	"0.09136"
"GO:0010934"	"macrophage cytokine production"	14	4	0.66	"0.09138"
"GO:0120192"	"tight junction assembly"	62	6	2.91	"0.09142"
"GO:0033198"	"response to ATP"	29	3	1.36	"0.09146"
"GO:0034637"	"cellular carbohydrate biosynthetic proce..."	73	5	3.43	"0.09147"
"GO:0060042"	"retina morphogenesis in camera-type eye"	52	4	2.44	"0.09148"
"GO:0051044"	"positive regulation of membrane protein ..."	11	2	0.52	"0.09150"
"GO:0099550"	"trans-synaptic signaling, modulating syn..."	11	2	0.52	"0.09150"
"GO:0099519"	"dense core granule cytoskeletal transpor..."	11	2	0.52	"0.09150"
"GO:0060579"	"ventral spinal cord interneuron fate com..."	11	2	0.52	"0.09150"
"GO:0038063"	"collagen-activated tyrosine kinase recep..."	11	2	0.52	"0.09150"
"GO:0042340"	"keratan sulfate catabolic process"	11	2	0.52	"0.09150"
"GO:0032328"	"alanine transport"	11	2	0.52	"0.09150"
"GO:0003188"	"heart valve formation"	11	2	0.52	"0.09150"
"GO:0006054"	"N-acetylneuraminate metabolic process"	11	2	0.52	"0.09150"
"GO:0051481"	"negative regulation of cytosolic calcium..."	11	2	0.52	"0.09150"
"GO:0032488"	"Cdc42 protein signal transduction"	11	2	0.52	"0.09150"
"GO:0010649"	"regulation of cell communication by elec..."	11	2	0.52	"0.09150"
"GO:0038180"	"nerve growth factor signaling pathway"	11	2	0.52	"0.09150"
"GO:0072584"	"caveolin-mediated endocytosis"	11	2	0.52	"0.09150"
"GO:0071801"	"regulation of podosome assembly"	11	2	0.52	"0.09150"
"GO:0097284"	"hepatocyte apoptotic process"	11	2	0.52	"0.09150"
"GO:0072677"	"eosinophil migration"	11	2	0.52	"0.09150"
"GO:2000291"	"regulation of myoblast proliferation"	11	2	0.52	"0.09150"
"GO:0032530"	"regulation of microvillus organization"	11	2	0.52	"0.09150"
"GO:0021527"	"spinal cord association neuron different..."	11	2	0.52	"0.09150"
"GO:1901163"	"regulation of trophoblast cell migration"	11	2	0.52	"0.09150"
"GO:0031630"	"regulation of synaptic vesicle fusion to..."	11	2	0.52	"0.09150"
"GO:0060394"	"negative regulation of pathway-restricte..."	11	2	0.52	"0.09150"
"GO:0007614"	"short-term memory"	11	2	0.52	"0.09150"
"GO:0051974"	"negative regulation of telomerase activi..."	11	2	0.52	"0.09150"
"GO:1905383"	"protein localization to presynapse"	11	2	0.52	"0.09150"
"GO:0015816"	"glycine transport"	11	2	0.52	"0.09150"
"GO:1903651"	"positive regulation of cytoplasmic trans..."	11	2	0.52	"0.09150"
"GO:0099149"	"regulation of postsynaptic neurotransmit..."	11	2	0.52	"0.09150"
"GO:0031915"	"positive regulation of synaptic plastici..."	11	2	0.52	"0.09150"
"GO:0098974"	"postsynaptic actin cytoskeleton organiza..."	11	2	0.52	"0.09150"
"GO:1902992"	"negative regulation of amyloid precursor..."	16	3	0.75	"0.09154"
"GO:0019079"	"viral genome replication"	105	6	4.93	"0.09160"
"GO:0051654"	"establishment of mitochondrion localizat..."	25	3	1.17	"0.09160"
"GO:0071674"	"mononuclear cell migration"	48	4	2.25	"0.09162"
"GO:0090659"	"walking behavior"	28	3	1.32	"0.09162"
"GO:1902668"	"negative regulation of axon guidance"	28	3	1.32	"0.09162"
"GO:0032692"	"negative regulation of interleukin-1 pro..."	14	2	0.66	"0.09167"
"GO:0006662"	"glycerol ether metabolic process"	16	2	0.75	"0.09169"
"GO:0071349"	"cellular response to interleukin-12"	39	3	1.83	"0.09170"
"GO:0016056"	"rhodopsin mediated signaling pathway"	18	2	0.85	"0.09170"
"GO:0046323"	"glucose import"	55	3	2.58	"0.09177"
"GO:0010659"	"cardiac muscle cell apoptotic process"	30	2	1.41	"0.09178"
"GO:1900274"	"regulation of phospholipase C activity"	36	2	1.69	"0.09182"
"GO:1904894"	"positive regulation of receptor signalin..."	51	2	2.4	"0.09193"
"GO:0006367"	"transcription initiation from RNA polyme..."	173	12	8.13	"0.09214"
"GO:0042060"	"wound healing"	387	33	18.18	"0.09221"
"GO:0016477"	"cell migration"	1163	94	54.63	"0.09231"
"GO:0002690"	"positive regulation of leukocyte chemota..."	63	7	2.96	"0.09316"
"GO:0140115"	"export across plasma membrane"	48	5	2.25	"0.09371"
"GO:0042307"	"positive regulation of protein import in..."	37	4	1.74	"0.09392"
"GO:0031295"	"T cell costimulation"	37	4	1.74	"0.09392"
"GO:0090090"	"negative regulation of canonical Wnt sig..."	168	12	7.89	"0.09764"
"GO:0000398"	"mRNA splicing, via spliceosome"	332	16	15.59	"0.09833"
"GO:0022409"	"positive regulation of cell-cell adhesio..."	187	15	8.78	"0.09892"
"GO:0007193"	"adenylate cyclase-inhibiting G protein-c..."	68	6	3.19	"0.09921"
"GO:0043524"	"negative regulation of neuron apoptotic ..."	134	10	6.29	"0.09939"
"GO:0050771"	"negative regulation of axonogenesis"	68	7	3.19	"0.09983"
"GO:0034329"	"cell junction assembly"	385	41	18.08	"0.10010"
"GO:0072337"	"modified amino acid transport"	24	3	1.13	"0.10055"
"GO:0015867"	"ATP transport"	24	3	1.13	"0.10055"
"GO:0007585"	"respiratory gaseous exchange by respirat..."	60	4	2.82	"0.10080"
"GO:0048469"	"cell maturation"	125	9	5.87	"0.10086"
"GO:0021762"	"substantia nigra development"	38	4	1.78	"0.10128"
"GO:0048538"	"thymus development"	38	4	1.78	"0.10128"
"GO:0042327"	"positive regulation of phosphorylation"	846	58	39.74	"0.10129"
"GO:0043010"	"camera-type eye development"	281	31	13.2	"0.10134"
"GO:0007399"	"nervous system development"	2147	164	100.84	"0.10143"
"GO:0045597"	"positive regulation of cell differentiat..."	839	70	39.41	"0.10175"
"GO:0001503"	"ossification"	334	32	15.69	"0.10202"
"GO:0071214"	"cellular response to abiotic stimulus"	277	23	13.01	"0.10395"
"GO:1902036"	"regulation of hematopoietic stem cell di..."	69	6	3.24	"0.10460"
"GO:1902742"	"apoptotic process involved in developmen..."	31	6	1.46	"0.10559"
"GO:0008038"	"neuron recognition"	48	4	2.25	"0.10640"
"GO:0070206"	"protein trimerization"	12	2	0.56	"0.10649"
"GO:1901626"	"regulation of postsynaptic membrane orga..."	12	2	0.56	"0.10649"
"GO:0009886"	"post-embryonic animal morphogenesis"	12	2	0.56	"0.10649"
"GO:0034333"	"adherens junction assembly"	12	2	0.56	"0.10649"
"GO:0030540"	"female genitalia development"	12	2	0.56	"0.10649"
"GO:0006000"	"fructose metabolic process"	12	2	0.56	"0.10649"
"GO:1900103"	"positive regulation of endoplasmic retic..."	12	2	0.56	"0.10649"
"GO:0031115"	"negative regulation of microtubule polym..."	12	2	0.56	"0.10649"
"GO:2000302"	"positive regulation of synaptic vesicle ..."	12	2	0.56	"0.10649"
"GO:0001780"	"neutrophil homeostasis"	12	2	0.56	"0.10649"
"GO:0021889"	"olfactory bulb interneuron differentiati..."	12	2	0.56	"0.10649"
"GO:0001574"	"ganglioside biosynthetic process"	12	2	0.56	"0.10649"
"GO:0071679"	"commissural neuron axon guidance"	12	2	0.56	"0.10649"
"GO:0042659"	"regulation of cell fate specification"	12	2	0.56	"0.10649"
"GO:0045198"	"establishment of epithelial cell apical/..."	12	2	0.56	"0.10649"
"GO:0006554"	"lysine catabolic process"	12	2	0.56	"0.10649"
"GO:0060339"	"negative regulation of type I interferon..."	12	2	0.56	"0.10649"
"GO:0002903"	"negative regulation of B cell apoptotic ..."	12	2	0.56	"0.10649"
"GO:0099151"	"regulation of postsynaptic density assem..."	12	2	0.56	"0.10649"
"GO:0022900"	"electron transport chain"	150	13	7.05	"0.10650"
"GO:0003007"	"heart morphogenesis"	213	19	10	"0.10755"
"GO:0071333"	"cellular response to glucose stimulus"	111	9	5.21	"0.10771"
"GO:1903078"	"positive regulation of protein localizat..."	54	5	2.54	"0.10845"
"GO:0043277"	"apoptotic cell clearance"	39	5	1.83	"0.10993"
"GO:0017145"	"stem cell division"	40	4	1.88	"0.11035"
"GO:0070509"	"calcium ion import"	65	5	3.05	"0.11042"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	25	3	1.17	"0.11047"
"GO:0045992"	"negative regulation of embryonic develop..."	25	3	1.17	"0.11047"
"GO:0006536"	"glutamate metabolic process"	25	3	1.17	"0.11047"
"GO:0090263"	"positive regulation of canonical Wnt sig..."	137	10	6.43	"0.11078"
"GO:0050731"	"positive regulation of peptidyl-tyrosine..."	137	13	6.43	"0.11152"
"GO:0045930"	"negative regulation of mitotic cell cycl..."	293	11	13.76	"0.11235"
"GO:0001568"	"blood vessel development"	545	43	25.6	"0.11377"
"GO:0031589"	"cell-substrate adhesion"	302	39	14.18	"0.11429"
"GO:0032355"	"response to estradiol"	119	8	5.59	"0.11448"
"GO:0007409"	"axonogenesis"	448	34	21.04	"0.11510"
"GO:0042127"	"regulation of cell population proliferat..."	1279	74	60.07	"0.11541"
"GO:0022617"	"extracellular matrix disassembly"	52	5	2.44	"0.11654"
"GO:2000242"	"negative regulation of reproductive proc..."	40	4	1.88	"0.11676"
"GO:0022602"	"ovulation cycle process"	40	4	1.88	"0.11676"
"GO:0030100"	"regulation of endocytosis"	182	17	8.55	"0.11783"
"GO:0021915"	"neural tube development"	156	14	7.33	"0.11861"
"GO:1990830"	"cellular response to leukemia inhibitory..."	88	7	4.13	"0.11929"
"GO:0030500"	"regulation of bone mineralization"	60	9	2.82	"0.12051"
"GO:0006378"	"mRNA polyadenylation"	42	4	1.97	"0.12064"
"GO:0042771"	"intrinsic apoptotic signaling pathway in..."	43	4	2.02	"0.12066"
"GO:0042311"	"vasodilation"	26	3	1.22	"0.12074"
"GO:0021884"	"forebrain neuron development"	26	3	1.22	"0.12074"
"GO:0061621"	"canonical glycolysis"	26	3	1.22	"0.12074"
"GO:0045638"	"negative regulation of myeloid cell diff..."	63	4	2.96	"0.12106"
"GO:0051100"	"negative regulation of binding"	144	11	6.76	"0.12114"
"GO:0009887"	"animal organ morphogenesis"	886	73	41.62	"0.12149"
"GO:0001516"	"prostaglandin biosynthetic process"	23	4	1.08	"0.12159"
"GO:0002042"	"cell migration involved in sprouting ang..."	46	5	2.16	"0.12161"
"GO:0051965"	"positive regulation of synapse assembly"	56	5	2.63	"0.12167"
"GO:0060317"	"cardiac epithelial to mesenchymal transi..."	30	4	1.41	"0.12169"
"GO:0000266"	"mitochondrial fission"	37	4	1.74	"0.12180"
"GO:0021895"	"cerebral cortex neuron differentiation"	23	3	1.08	"0.12191"
"GO:0042088"	"T-helper 1 type immune response"	26	3	1.22	"0.12196"
"GO:2000780"	"negative regulation of double-strand bre..."	26	3	1.22	"0.12196"
"GO:0002548"	"monocyte chemotaxis"	28	3	1.32	"0.12199"
"GO:0030516"	"regulation of axon extension"	94	6	4.42	"0.12202"
"GO:1905244"	"regulation of modification of synaptic s..."	13	2	0.61	"0.12209"
"GO:0030207"	"chondroitin sulfate catabolic process"	13	2	0.61	"0.12209"
"GO:0051004"	"regulation of lipoprotein lipase activit..."	13	2	0.61	"0.12209"
"GO:0048070"	"regulation of developmental pigmentation"	13	2	0.61	"0.12209"
"GO:0099640"	"axo-dendritic protein transport"	13	2	0.61	"0.12209"
"GO:1900452"	"regulation of long-term synaptic depress..."	13	2	0.61	"0.12209"
"GO:0042359"	"vitamin D metabolic process"	13	2	0.61	"0.12209"
"GO:0072182"	"regulation of nephron tubule epithelial ..."	13	2	0.61	"0.12209"
"GO:0071474"	"cellular hyperosmotic response"	13	2	0.61	"0.12209"
"GO:0046037"	"GMP metabolic process"	13	2	0.61	"0.12209"
"GO:0036035"	"osteoclast development"	13	2	0.61	"0.12209"
"GO:0033235"	"positive regulation of protein sumoylati..."	13	2	0.61	"0.12209"
"GO:0071236"	"cellular response to antibiotic"	13	2	0.61	"0.12209"
"GO:0051764"	"actin crosslink formation"	13	2	0.61	"0.12209"
"GO:0072578"	"neurotransmitter-gated ion channel clust..."	13	2	0.61	"0.12209"
"GO:0046479"	"glycosphingolipid catabolic process"	13	2	0.61	"0.12209"
"GO:0098712"	"L-glutamate import across plasma membran..."	13	2	0.61	"0.12209"
"GO:0006122"	"mitochondrial electron transport, ubiqui..."	13	2	0.61	"0.12209"
"GO:0036152"	"phosphatidylethanolamine acyl-chain remo..."	13	2	0.61	"0.12209"
"GO:0045475"	"locomotor rhythm"	13	2	0.61	"0.12209"
"GO:0016114"	"terpenoid biosynthetic process"	13	2	0.61	"0.12209"
"GO:1903209"	"positive regulation of oxidative stress-..."	13	2	0.61	"0.12209"
"GO:0048548"	"regulation of pinocytosis"	13	2	0.61	"0.12209"
"GO:0009312"	"oligosaccharide biosynthetic process"	13	2	0.61	"0.12209"
"GO:0051923"	"sulfation"	13	2	0.61	"0.12209"
"GO:0009415"	"response to water"	13	2	0.61	"0.12209"
"GO:0045580"	"regulation of T cell differentiation"	100	6	4.7	"0.12212"
"GO:0042981"	"regulation of apoptotic process"	1257	77	59.04	"0.12215"
"GO:0098656"	"anion transmembrane transport"	258	18	12.12	"0.12278"
"GO:0045184"	"establishment of protein localization"	1812	94	85.11	"0.12750"
"GO:0043065"	"positive regulation of apoptotic process"	554	31	26.02	"0.12787"
"GO:0006575"	"cellular modified amino acid metabolic p..."	146	11	6.86	"0.13023"
"GO:0050918"	"positive chemotaxis"	47	5	2.21	"0.13086"
"GO:0007601"	"visual perception"	157	11	7.37	"0.13103"
"GO:0040007"	"growth"	811	54	38.09	"0.13108"
"GO:0071549"	"cellular response to dexamethasone stimu..."	27	3	1.27	"0.13136"
"GO:0007520"	"myoblast fusion"	27	3	1.27	"0.13136"
"GO:0035774"	"positive regulation of insulin secretion..."	27	3	1.27	"0.13136"
"GO:0000122"	"negative regulation of transcription by ..."	796	45	37.39	"0.13224"
"GO:1901862"	"negative regulation of muscle tissue dev..."	49	7	2.3	"0.13361"
"GO:0061430"	"bone trabecula morphogenesis"	13	5	0.61	"0.13367"
"GO:0050866"	"negative regulation of cell activation"	135	10	6.34	"0.13382"
"GO:0043516"	"regulation of DNA damage response, signa..."	29	5	1.36	"0.13383"
"GO:0009063"	"cellular amino acid catabolic process"	99	8	4.65	"0.13388"
"GO:0001704"	"formation of primary germ layer"	100	8	4.7	"0.13389"
"GO:0001754"	"eye photoreceptor cell differentiation"	36	5	1.69	"0.13390"
"GO:1900078"	"positive regulation of cellular response..."	22	4	1.03	"0.13397"
"GO:0002312"	"B cell activation involved in immune res..."	56	5	2.63	"0.13409"
"GO:0032252"	"secretory granule localization"	14	3	0.66	"0.13410"
"GO:1905874"	"regulation of postsynaptic density organ..."	15	3	0.7	"0.13411"
"GO:0090042"	"tubulin deacetylation"	13	2	0.61	"0.13430"
"GO:0046629"	"gamma-delta T cell activation"	14	2	0.66	"0.13430"
"GO:0000375"	"RNA splicing, via transesterification re..."	335	17	15.74	"0.13432"
"GO:0018022"	"peptidyl-lysine methylation"	102	6	4.79	"0.13433"
"GO:0033028"	"myeloid cell apoptotic process"	22	2	1.03	"0.13438"
"GO:0002274"	"myeloid leukocyte activation"	474	23	22.26	"0.13443"
"GO:0070570"	"regulation of neuron projection regenera..."	28	2	1.32	"0.13444"
"GO:0014044"	"Schwann cell development"	28	2	1.32	"0.13444"
"GO:0098927"	"vesicle-mediated transport between endos..."	41	2	1.93	"0.13457"
"GO:1905037"	"autophagosome organization"	91	4	4.27	"0.13464"
"GO:0042158"	"lipoprotein biosynthetic process"	88	3	4.13	"0.13482"
"GO:0051236"	"establishment of RNA localization"	183	6	8.6	"0.13513"
"GO:0010508"	"positive regulation of autophagy"	119	7	5.59	"0.13617"
"GO:0071346"	"cellular response to interferon-gamma"	124	7	5.82	"0.13632"
"GO:0032940"	"secretion by cell"	1110	58	52.14	"0.13638"
"GO:0001678"	"cellular glucose homeostasis"	125	11	5.87	"0.13680"
"GO:0097028"	"dendritic cell differentiation"	24	5	1.13	"0.13727"
"GO:0050768"	"negative regulation of neurogenesis"	258	23	12.12	"0.13766"
"GO:0006940"	"regulation of smooth muscle contraction"	53	5	2.49	"0.13776"
"GO:0009065"	"glutamine family amino acid catabolic pr..."	24	3	1.13	"0.13800"
"GO:0055081"	"anion homeostasis"	46	4	2.16	"0.13801"
"GO:0010837"	"regulation of keratinocyte proliferation"	26	3	1.22	"0.13803"
"GO:0060749"	"mammary gland alveolus development"	14	2	0.66	"0.13819"
"GO:0006925"	"inflammatory cell apoptotic process"	14	2	0.66	"0.13819"
"GO:0010224"	"response to UV-B"	14	2	0.66	"0.13819"
"GO:0045986"	"negative regulation of smooth muscle con..."	14	2	0.66	"0.13819"
"GO:0097094"	"craniofacial suture morphogenesis"	14	2	0.66	"0.13819"
"GO:0002407"	"dendritic cell chemotaxis"	14	2	0.66	"0.13819"
"GO:0044794"	"positive regulation by host of viral pro..."	14	2	0.66	"0.13819"
"GO:0003215"	"cardiac right ventricle morphogenesis"	14	2	0.66	"0.13819"
"GO:0008340"	"determination of adult lifespan"	14	2	0.66	"0.13819"
"GO:0045061"	"thymic T cell selection"	14	2	0.66	"0.13819"
"GO:1902074"	"response to salt"	14	2	0.66	"0.13819"
"GO:0044827"	"modulation by host of viral genome repli..."	14	2	0.66	"0.13819"
"GO:0006390"	"mitochondrial transcription"	14	2	0.66	"0.13819"
"GO:0043567"	"regulation of insulin-like growth factor..."	14	2	0.66	"0.13819"
"GO:0043652"	"engulfment of apoptotic cell"	14	2	0.66	"0.13819"
"GO:0016446"	"somatic hypermutation of immunoglobulin ..."	14	2	0.66	"0.13819"
"GO:0006123"	"mitochondrial electron transport, cytoch..."	14	2	0.66	"0.13819"
"GO:0009070"	"serine family amino acid biosynthetic pr..."	14	2	0.66	"0.13819"
"GO:0060065"	"uterus development"	14	2	0.66	"0.13819"
"GO:1902430"	"negative regulation of amyloid-beta form..."	14	2	0.66	"0.13819"
"GO:0060009"	"Sertoli cell development"	14	2	0.66	"0.13819"
"GO:1902187"	"negative regulation of viral release fro..."	14	2	0.66	"0.13819"
"GO:2001028"	"positive regulation of endothelial cell ..."	14	2	0.66	"0.13819"
"GO:0035791"	"platelet-derived growth factor receptor-..."	14	2	0.66	"0.13819"
"GO:0001921"	"positive regulation of receptor recyclin..."	14	2	0.66	"0.13819"
"GO:0090148"	"membrane fission"	14	2	0.66	"0.13819"
