"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0042789"	"mRNA transcription by RNA polymerase II"	10	1	0.27	"0.23793"
"GO:0002837"	"regulation of immune response to tumor c..."	10	1	0.27	"0.23793"
"GO:0031650"	"regulation of heat generation"	10	1	0.27	"0.23793"
"GO:0072683"	"T cell extravasation"	10	1	0.27	"0.23793"
"GO:0098917"	"retrograde trans-synaptic signaling"	10	1	0.27	"0.23793"
"GO:0006348"	"chromatin silencing at telomere"	10	1	0.27	"0.23793"
"GO:0010919"	"regulation of inositol phosphate biosynt..."	10	1	0.27	"0.23793"
"GO:1902946"	"protein localization to early endosome"	10	1	0.27	"0.23793"
"GO:0045161"	"neuronal ion channel clustering"	10	1	0.27	"0.23793"
"GO:2000121"	"regulation of removal of superoxide radi..."	10	1	0.27	"0.23793"
"GO:0045117"	"azole transmembrane transport"	10	1	0.27	"0.23793"
"GO:0043691"	"reverse cholesterol transport"	10	1	0.27	"0.23793"
"GO:0045217"	"cell-cell junction maintenance"	10	1	0.27	"0.23793"
"GO:1903961"	"positive regulation of anion transmembra..."	10	1	0.27	"0.23793"
"GO:0060397"	"growth hormone receptor signaling pathwa..."	10	1	0.27	"0.23793"
"GO:0021936"	"regulation of cerebellar granule cell pr..."	10	1	0.27	"0.23793"
"GO:0097499"	"protein localization to non-motile ciliu..."	10	1	0.27	"0.23793"
"GO:0014854"	"response to inactivity"	10	1	0.27	"0.23793"
"GO:0043619"	"regulation of transcription from RNA pol..."	10	1	0.27	"0.23793"
"GO:0046185"	"aldehyde catabolic process"	10	1	0.27	"0.23793"
"GO:0000338"	"protein deneddylation"	10	1	0.27	"0.23793"
"GO:0045820"	"negative regulation of glycolytic proces..."	10	1	0.27	"0.23793"
"GO:0000491"	"small nucleolar ribonucleoprotein comple..."	10	1	0.27	"0.23793"
"GO:0090481"	"pyrimidine nucleotide-sugar transmembran..."	10	1	0.27	"0.23793"
"GO:0030311"	"poly-N-acetyllactosamine biosynthetic pr..."	10	1	0.27	"0.23793"
"GO:0005513"	"detection of calcium ion"	10	1	0.27	"0.23793"
"GO:0032099"	"negative regulation of appetite"	10	1	0.27	"0.23793"
"GO:0060159"	"regulation of dopamine receptor signalin..."	10	1	0.27	"0.23793"
"GO:0007256"	"activation of JNKK activity"	10	1	0.27	"0.23793"
"GO:0000447"	"endonucleolytic cleavage in ITS1 to sepa..."	10	1	0.27	"0.23793"
"GO:0015809"	"arginine transport"	10	1	0.27	"0.23793"
"GO:0032070"	"regulation of deoxyribonuclease activity"	10	1	0.27	"0.23793"
"GO:0006853"	"carnitine shuttle"	10	1	0.27	"0.23793"
"GO:0090192"	"regulation of glomerulus development"	10	1	0.27	"0.23793"
"GO:0060263"	"regulation of respiratory burst"	10	1	0.27	"0.23793"
"GO:0003093"	"regulation of glomerular filtration"	10	1	0.27	"0.23793"
"GO:0060221"	"retinal rod cell differentiation"	10	1	0.27	"0.23793"
"GO:0048291"	"isotype switching to IgG isotypes"	10	1	0.27	"0.23793"
"GO:0048251"	"elastic fiber assembly"	10	1	0.27	"0.23793"
"GO:1901739"	"regulation of myoblast fusion"	10	1	0.27	"0.23793"
"GO:0051280"	"negative regulation of release of seques..."	10	1	0.27	"0.23793"
"GO:0050862"	"positive regulation of T cell receptor s..."	10	1	0.27	"0.23793"
"GO:0097531"	"mast cell migration"	10	1	0.27	"0.23793"
"GO:0031118"	"rRNA pseudouridine synthesis"	10	1	0.27	"0.23793"
"GO:0055091"	"phospholipid homeostasis"	10	1	0.27	"0.23793"
"GO:0072109"	"glomerular mesangium development"	10	1	0.27	"0.23793"
"GO:0010744"	"positive regulation of macrophage derive..."	10	1	0.27	"0.23793"
"GO:1901526"	"positive regulation of mitophagy"	10	1	0.27	"0.23793"
"GO:0072224"	"metanephric glomerulus development"	10	1	0.27	"0.23793"
"GO:0090557"	"establishment of endothelial intestinal ..."	10	1	0.27	"0.23793"
"GO:0006625"	"protein targeting to peroxisome"	63	3	1.69	"0.23830"
"GO:0032570"	"response to progesterone"	35	2	0.94	"0.24102"
"GO:1904646"	"cellular response to amyloid-beta"	35	2	0.94	"0.24102"
"GO:0045444"	"fat cell differentiation"	198	6	5.31	"0.24626"
"GO:0030218"	"erythrocyte differentiation"	100	6	2.68	"0.24867"
"GO:1901264"	"carbohydrate derivative transport"	75	4	2.01	"0.25004"
"GO:0071363"	"cellular response to growth factor stimu..."	587	16	15.73	"0.25183"
"GO:0050807"	"regulation of synapse organization"	201	5	5.39	"0.25249"
"GO:0014068"	"positive regulation of phosphatidylinosi..."	65	3	1.74	"0.25270"
"GO:0031329"	"regulation of cellular catabolic process"	779	29	20.87	"0.25332"
"GO:0010033"	"response to organic substance"	2600	67	69.67	"0.25572"
"GO:0051173"	"positive regulation of nitrogen compound..."	2583	73	69.22	"0.25594"
"GO:0000187"	"activation of MAPK activity"	128	5	3.43	"0.25614"
"GO:0042073"	"intraciliary transport"	49	5	1.31	"0.25645"
"GO:0044272"	"sulfur compound biosynthetic process"	169	9	4.53	"0.25734"
"GO:0046323"	"glucose import"	55	3	1.47	"0.25784"
"GO:0043304"	"regulation of mast cell degranulation"	23	2	0.62	"0.25793"
"GO:0034508"	"centromere complex assembly"	37	2	0.99	"0.25817"
"GO:0032206"	"positive regulation of telomere maintena..."	48	2	1.29	"0.25836"
"GO:1904262"	"negative regulation of TORC1 signaling"	11	1	0.29	"0.25837"
"GO:0034393"	"positive regulation of smooth muscle cel..."	11	1	0.29	"0.25837"
"GO:0019852"	"L-ascorbic acid metabolic process"	11	1	0.29	"0.25837"
"GO:0010649"	"regulation of cell communication by elec..."	11	1	0.29	"0.25837"
"GO:0099638"	"endosome to plasma membrane protein tran..."	11	1	0.29	"0.25837"
"GO:0034435"	"cholesterol esterification"	11	1	0.29	"0.25837"
"GO:0043201"	"response to leucine"	11	1	0.29	"0.25837"
"GO:0032816"	"positive regulation of natural killer ce..."	11	1	0.29	"0.25837"
"GO:2000341"	"regulation of chemokine (C-X-C motif) li..."	11	1	0.29	"0.25837"
"GO:1903651"	"positive regulation of cytoplasmic trans..."	11	1	0.29	"0.25837"
"GO:1901096"	"regulation of autophagosome maturation"	11	1	0.29	"0.25837"
"GO:0000012"	"single strand break repair"	11	1	0.29	"0.25837"
"GO:0046322"	"negative regulation of fatty acid oxidat..."	11	1	0.29	"0.25837"
"GO:0001991"	"regulation of systemic arterial blood pr..."	11	1	0.29	"0.25837"
"GO:1902018"	"negative regulation of cilium assembly"	11	1	0.29	"0.25837"
"GO:1903975"	"regulation of glial cell migration"	11	1	0.29	"0.25837"
"GO:0014819"	"regulation of skeletal muscle contractio..."	11	1	0.29	"0.25837"
"GO:0033604"	"negative regulation of catecholamine sec..."	11	1	0.29	"0.25837"
"GO:0070493"	"thrombin-activated receptor signaling pa..."	11	1	0.29	"0.25837"
"GO:0015732"	"prostaglandin transport"	11	1	0.29	"0.25837"
"GO:0019042"	"viral latency"	11	1	0.29	"0.25837"
"GO:0045579"	"positive regulation of B cell differenti..."	11	1	0.29	"0.25837"
"GO:0070213"	"protein auto-ADP-ribosylation"	11	1	0.29	"0.25837"
"GO:1990822"	"basic amino acid transmembrane transport"	11	1	0.29	"0.25837"
"GO:1901722"	"regulation of cell proliferation involve..."	11	1	0.29	"0.25837"
"GO:0034982"	"mitochondrial protein processing"	11	1	0.29	"0.25837"
"GO:0030252"	"growth hormone secretion"	11	1	0.29	"0.25837"
"GO:0072425"	"signal transduction involved in G2 DNA d..."	11	1	0.29	"0.25837"
"GO:0002328"	"pro-B cell differentiation"	11	1	0.29	"0.25837"
"GO:0071285"	"cellular response to lithium ion"	11	1	0.29	"0.25837"
"GO:0070863"	"positive regulation of protein exit from..."	11	1	0.29	"0.25837"
"GO:0018206"	"peptidyl-methionine modification"	11	1	0.29	"0.25837"
"GO:1904350"	"regulation of protein catabolic process ..."	11	1	0.29	"0.25837"
"GO:0031126"	"snoRNA 3'-end processing"	11	1	0.29	"0.25837"
"GO:0048711"	"positive regulation of astrocyte differe..."	11	1	0.29	"0.25837"
"GO:0048712"	"negative regulation of astrocyte differe..."	11	1	0.29	"0.25837"
"GO:0042492"	"gamma-delta T cell differentiation"	11	1	0.29	"0.25837"
"GO:0003356"	"regulation of cilium beat frequency"	11	1	0.29	"0.25837"
"GO:0030852"	"regulation of granulocyte differentiatio..."	11	1	0.29	"0.25837"
"GO:0072216"	"positive regulation of metanephros devel..."	11	1	0.29	"0.25837"
"GO:0009791"	"post-embryonic development"	78	4	2.09	"0.25902"
"GO:0042542"	"response to hydrogen peroxide"	118	6	3.16	"0.25908"
"GO:0044257"	"cellular protein catabolic process"	725	19	19.43	"0.25914"
"GO:2000134"	"negative regulation of G1/S transition o..."	98	5	2.63	"0.25958"
"GO:0070085"	"glycosylation"	231	4	6.19	"0.26024"
"GO:0060612"	"adipose tissue development"	37	2	0.99	"0.26102"
"GO:0042307"	"positive regulation of protein import in..."	37	2	0.99	"0.26102"
"GO:2000379"	"positive regulation of reactive oxygen s..."	76	3	2.04	"0.26107"
"GO:0010558"	"negative regulation of macromolecule bio..."	1288	31	34.51	"0.26135"
"GO:0055082"	"cellular chemical homeostasis"	619	12	16.59	"0.26190"
"GO:0048863"	"stem cell differentiation"	231	5	6.19	"0.26337"
"GO:0010595"	"positive regulation of endothelial cell ..."	90	4	2.41	"0.27037"
"GO:0021762"	"substantia nigra development"	38	2	1.02	"0.27103"
"GO:0014009"	"glial cell proliferation"	38	2	1.02	"0.27103"
"GO:0007160"	"cell-matrix adhesion"	190	8	5.09	"0.27204"
"GO:0045089"	"positive regulation of innate immune res..."	152	3	4.07	"0.27327"
"GO:0006401"	"RNA catabolic process"	372	43	9.97	"0.27345"
"GO:0006919"	"activation of cysteine-type endopeptidas..."	68	3	1.82	"0.27451"
"GO:0001570"	"vasculogenesis"	68	3	1.82	"0.27451"
"GO:0006325"	"chromatin organization"	643	13	17.23	"0.27509"
"GO:0030490"	"maturation of SSU-rRNA"	47	5	1.26	"0.27617"
"GO:0006367"	"transcription initiation from RNA polyme..."	173	8	4.64	"0.27621"
"GO:0000470"	"maturation of LSU-rRNA"	27	3	0.72	"0.27717"
"GO:0032655"	"regulation of interleukin-12 production"	37	3	0.99	"0.27735"
"GO:0010524"	"positive regulation of calcium ion trans..."	40	3	1.07	"0.27741"
"GO:0046688"	"response to copper ion"	27	2	0.72	"0.27785"
"GO:0000469"	"cleavage involved in rRNA processing"	28	2	0.75	"0.27787"
"GO:0071354"	"cellular response to interleukin-6"	31	2	0.83	"0.27792"
"GO:1903363"	"negative regulation of cellular protein ..."	79	3	2.12	"0.27812"
"GO:0006821"	"chloride transport"	85	3	2.28	"0.27823"
"GO:0021794"	"thalamus development"	12	1	0.32	"0.27826"
"GO:0043306"	"positive regulation of mast cell degranu..."	12	1	0.32	"0.27826"
"GO:0048521"	"negative regulation of behavior"	12	1	0.32	"0.27826"
"GO:0009886"	"post-embryonic animal morphogenesis"	12	1	0.32	"0.27826"
"GO:1902570"	"protein localization to nucleolus"	12	1	0.32	"0.27826"
"GO:0021702"	"cerebellar Purkinje cell differentiation"	12	1	0.32	"0.27826"
"GO:0001574"	"ganglioside biosynthetic process"	12	1	0.32	"0.27826"
"GO:0043173"	"nucleotide salvage"	12	1	0.32	"0.27826"
"GO:0046033"	"AMP metabolic process"	12	1	0.32	"0.27826"
"GO:1900037"	"regulation of cellular response to hypox..."	12	1	0.32	"0.27826"
"GO:0050966"	"detection of mechanical stimulus involve..."	12	1	0.32	"0.27826"
"GO:0043249"	"erythrocyte maturation"	12	1	0.32	"0.27826"
"GO:2000302"	"positive regulation of synaptic vesicle ..."	12	1	0.32	"0.27826"
"GO:0038007"	"netrin-activated signaling pathway"	12	1	0.32	"0.27826"
"GO:1900424"	"regulation of defense response to bacter..."	12	1	0.32	"0.27826"
"GO:1905668"	"positive regulation of protein localizat..."	12	1	0.32	"0.27826"
"GO:0006264"	"mitochondrial DNA replication"	12	1	0.32	"0.27826"
"GO:0090399"	"replicative senescence"	12	1	0.32	"0.27826"
"GO:0002903"	"negative regulation of B cell apoptotic ..."	12	1	0.32	"0.27826"
"GO:0032968"	"positive regulation of transcription elo..."	12	1	0.32	"0.27826"
"GO:1903025"	"regulation of RNA polymerase II regulato..."	12	1	0.32	"0.27826"
"GO:1904925"	"positive regulation of autophagy of mito..."	12	1	0.32	"0.27826"
"GO:0007130"	"synaptonemal complex assembly"	12	1	0.32	"0.27826"
"GO:0110156"	"methylguanosine-cap decapping"	12	1	0.32	"0.27826"
"GO:0060143"	"positive regulation of syncytium formati..."	12	1	0.32	"0.27826"
"GO:0045651"	"positive regulation of macrophage differ..."	12	1	0.32	"0.27826"
"GO:0060213"	"positive regulation of nuclear-transcrib..."	12	1	0.32	"0.27826"
"GO:0006554"	"lysine catabolic process"	12	1	0.32	"0.27826"
"GO:0006691"	"leukotriene metabolic process"	12	1	0.32	"0.27826"
"GO:0018119"	"peptidyl-cysteine S-nitrosylation"	12	1	0.32	"0.27826"
"GO:0009404"	"toxin metabolic process"	12	1	0.32	"0.27826"
"GO:0050746"	"regulation of lipoprotein metabolic proc..."	12	1	0.32	"0.27826"
"GO:0006684"	"sphingomyelin metabolic process"	12	1	0.32	"0.27826"
"GO:0009151"	"purine deoxyribonucleotide metabolic pro..."	12	1	0.32	"0.27826"
"GO:0030208"	"dermatan sulfate biosynthetic process"	12	1	0.32	"0.27826"
"GO:0032352"	"positive regulation of hormone metabolic..."	12	1	0.32	"0.27826"
"GO:0009265"	"2'-deoxyribonucleotide biosynthetic proc..."	12	1	0.32	"0.27826"
"GO:0007620"	"copulation"	12	1	0.32	"0.27826"
"GO:0090594"	"inflammatory response to wounding"	12	1	0.32	"0.27826"
"GO:0007187"	"G protein-coupled receptor signaling pat..."	158	4	4.23	"0.27888"
"GO:0030278"	"regulation of ossification"	166	7	4.45	"0.27924"
"GO:0003006"	"developmental process involved in reprod..."	719	17	19.27	"0.28037"
"GO:0009409"	"response to cold"	39	2	1.05	"0.28103"
"GO:0034329"	"cell junction assembly"	385	6	10.32	"0.28174"
"GO:0006629"	"lipid metabolic process"	1102	29	29.53	"0.28282"
"GO:0007417"	"central nervous system development"	917	22	24.57	"0.28720"
"GO:0043524"	"negative regulation of neuron apoptotic ..."	134	5	3.59	"0.29028"
"GO:0008217"	"regulation of blood pressure"	130	5	3.48	"0.29035"
"GO:0007292"	"female gamete generation"	104	4	2.79	"0.29070"
"GO:0042220"	"response to cocaine"	40	2	1.07	"0.29102"
"GO:0019068"	"virion assembly"	40	2	1.07	"0.29102"
"GO:0010243"	"response to organonitrogen compound"	872	21	23.37	"0.29502"
"GO:2000045"	"regulation of G1/S transition of mitotic..."	140	7	3.75	"0.29574"
"GO:2000060"	"positive regulation of ubiquitin-depende..."	94	5	2.52	"0.29630"
"GO:0007031"	"peroxisome organization"	76	4	2.04	"0.29667"
"GO:0097178"	"ruffle assembly"	39	3	1.05	"0.29668"
"GO:0060632"	"regulation of microtubule-based movement"	35	2	0.94	"0.29732"
"GO:1903727"	"positive regulation of phospholipid meta..."	38	2	1.02	"0.29738"
"GO:2000059"	"negative regulation of ubiquitin-depende..."	46	2	1.23	"0.29753"
"GO:0010867"	"positive regulation of triglyceride bios..."	13	1	0.35	"0.29761"
"GO:2000052"	"positive regulation of non-canonical Wnt..."	13	1	0.35	"0.29761"
"GO:0010561"	"negative regulation of glycoprotein bios..."	13	1	0.35	"0.29761"
"GO:0048535"	"lymph node development"	13	1	0.35	"0.29761"
"GO:0046940"	"nucleoside monophosphate phosphorylation"	13	1	0.35	"0.29761"
"GO:1903894"	"regulation of IRE1-mediated unfolded pro..."	13	1	0.35	"0.29761"
"GO:0042762"	"regulation of sulfur metabolic process"	13	1	0.35	"0.29761"
"GO:0032717"	"negative regulation of interleukin-8 pro..."	13	1	0.35	"0.29761"
"GO:0036035"	"osteoclast development"	13	1	0.35	"0.29761"
"GO:0042559"	"pteridine-containing compound biosynthet..."	13	1	0.35	"0.29761"
"GO:0034244"	"negative regulation of transcription elo..."	13	1	0.35	"0.29761"
"GO:0046321"	"positive regulation of fatty acid oxidat..."	13	1	0.35	"0.29761"
"GO:1902902"	"negative regulation of autophagosome ass..."	13	1	0.35	"0.29761"
"GO:0040034"	"regulation of development, heterochronic"	13	1	0.35	"0.29761"
"GO:0043517"	"positive regulation of DNA damage respon..."	13	1	0.35	"0.29761"
"GO:2000232"	"regulation of rRNA processing"	13	1	0.35	"0.29761"
"GO:0044849"	"estrous cycle"	13	1	0.35	"0.29761"
"GO:1900119"	"positive regulation of execution phase o..."	13	1	0.35	"0.29761"
"GO:0047484"	"regulation of response to osmotic stress"	13	1	0.35	"0.29761"
"GO:1904996"	"positive regulation of leukocyte adhesio..."	13	1	0.35	"0.29761"
"GO:0032933"	"SREBP signaling pathway"	13	1	0.35	"0.29761"
"GO:0034616"	"response to laminar fluid shear stress"	13	1	0.35	"0.29761"
"GO:0015801"	"aromatic amino acid transport"	13	1	0.35	"0.29761"
"GO:0060134"	"prepulse inhibition"	13	1	0.35	"0.29761"
"GO:0043950"	"positive regulation of cAMP-mediated sig..."	13	1	0.35	"0.29761"
"GO:0072350"	"tricarboxylic acid metabolic process"	13	1	0.35	"0.29761"
"GO:0035635"	"entry of bacterium into host cell"	13	1	0.35	"0.29761"
"GO:0060766"	"negative regulation of androgen receptor..."	13	1	0.35	"0.29761"
"GO:0018158"	"protein oxidation"	13	1	0.35	"0.29761"
"GO:0019321"	"pentose metabolic process"	13	1	0.35	"0.29761"
"GO:0009437"	"carnitine metabolic process"	13	1	0.35	"0.29761"
"GO:0000244"	"spliceosomal tri-snRNP complex assembly"	13	1	0.35	"0.29761"
"GO:0046512"	"sphingosine biosynthetic process"	13	1	0.35	"0.29761"
"GO:0000722"	"telomere maintenance via recombination"	13	1	0.35	"0.29761"
"GO:0030207"	"chondroitin sulfate catabolic process"	13	1	0.35	"0.29761"
"GO:0050884"	"neuromuscular process controlling postur..."	13	1	0.35	"0.29761"
"GO:0070525"	"tRNA threonylcarbamoyladenosine metaboli..."	13	1	0.35	"0.29761"
"GO:0022407"	"regulation of cell-cell adhesion"	304	8	8.15	"0.29820"
"GO:0001659"	"temperature homeostasis"	143	3	3.83	"0.29868"
"GO:0008360"	"regulation of cell shape"	136	5	3.64	"0.30072"
"GO:0090503"	"RNA phosphodiester bond hydrolysis, exon..."	41	2	1.1	"0.30100"
"GO:0051592"	"response to calcium ion"	123	4	3.3	"0.30123"
"GO:0030593"	"neutrophil chemotaxis"	42	2	1.13	"0.31095"
"GO:0002274"	"myeloid leukocyte activation"	474	17	12.7	"0.31360"
"GO:0042116"	"macrophage activation"	62	3	1.66	"0.31592"
"GO:0048821"	"erythrocyte development"	26	2	0.7	"0.31595"
"GO:0006403"	"RNA localization"	216	7	5.79	"0.31601"
"GO:0050729"	"positive regulation of inflammatory resp..."	88	5	2.36	"0.31607"
"GO:0002763"	"positive regulation of myeloid leukocyte..."	41	2	1.1	"0.31625"
"GO:0014075"	"response to amine"	43	2	1.15	"0.31629"
"GO:0046427"	"positive regulation of receptor signalin..."	49	2	1.31	"0.31641"
"GO:0006098"	"pentose-phosphate shunt"	14	1	0.38	"0.31645"
"GO:0043174"	"nucleoside salvage"	14	1	0.38	"0.31645"
"GO:2001028"	"positive regulation of endothelial cell ..."	14	1	0.38	"0.31645"
"GO:0043101"	"purine-containing compound salvage"	14	1	0.38	"0.31645"
"GO:0002861"	"regulation of inflammatory response to a..."	14	1	0.38	"0.31645"
"GO:0031573"	"intra-S DNA damage checkpoint"	14	1	0.38	"0.31645"
"GO:0050995"	"negative regulation of lipid catabolic p..."	14	1	0.38	"0.31645"
"GO:0070986"	"left/right axis specification"	14	1	0.38	"0.31645"
"GO:0019511"	"peptidyl-proline hydroxylation"	14	1	0.38	"0.31645"
"GO:0032802"	"low-density lipoprotein particle recepto..."	14	1	0.38	"0.31645"
"GO:0034111"	"negative regulation of homotypic cell-ce..."	14	1	0.38	"0.31645"
"GO:0002693"	"positive regulation of cellular extravas..."	14	1	0.38	"0.31645"
"GO:0035437"	"maintenance of protein localization in e..."	14	1	0.38	"0.31645"
"GO:1904668"	"positive regulation of ubiquitin protein..."	14	1	0.38	"0.31645"
"GO:0045176"	"apical protein localization"	14	1	0.38	"0.31645"
"GO:0016446"	"somatic hypermutation of immunoglobulin ..."	14	1	0.38	"0.31645"
"GO:2001169"	"regulation of ATP biosynthetic process"	14	1	0.38	"0.31645"
"GO:0006103"	"2-oxoglutarate metabolic process"	14	1	0.38	"0.31645"
"GO:0035791"	"platelet-derived growth factor receptor-..."	14	1	0.38	"0.31645"
"GO:0042984"	"regulation of amyloid precursor protein ..."	14	1	0.38	"0.31645"
"GO:0006750"	"glutathione biosynthetic process"	14	1	0.38	"0.31645"
"GO:1902358"	"sulfate transmembrane transport"	14	1	0.38	"0.31645"
"GO:0042053"	"regulation of dopamine metabolic process"	14	1	0.38	"0.31645"
"GO:0042044"	"fluid transport"	14	1	0.38	"0.31645"
"GO:0032026"	"response to magnesium ion"	14	1	0.38	"0.31645"
"GO:0060295"	"regulation of cilium movement involved i..."	14	1	0.38	"0.31645"
"GO:0038111"	"interleukin-7-mediated signaling pathway"	14	1	0.38	"0.31645"
"GO:0043032"	"positive regulation of macrophage activa..."	14	1	0.38	"0.31645"
"GO:0010224"	"response to UV-B"	14	1	0.38	"0.31645"
"GO:0010763"	"positive regulation of fibroblast migrat..."	14	1	0.38	"0.31645"
"GO:0032495"	"response to muramyl dipeptide"	14	1	0.38	"0.31645"
"GO:0032486"	"Rap protein signal transduction"	14	1	0.38	"0.31645"
