"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0051385"	"response to mineralocorticoid"	20	1	0.15	"0.14286"
"GO:0042572"	"retinol metabolic process"	20	1	0.15	"0.14286"
"GO:0048843"	"negative regulation of axon extension in..."	20	1	0.15	"0.14286"
"GO:1901071"	"glucosamine-containing compound metaboli..."	20	1	0.15	"0.14286"
"GO:0042113"	"B cell activation"	149	4	1.14	"0.14623"
"GO:0017157"	"regulation of exocytosis"	152	3	1.17	"0.14786"
"GO:0060349"	"bone morphogenesis"	60	2	0.46	"0.14834"
"GO:1901381"	"positive regulation of potassium ion tra..."	21	1	0.16	"0.14944"
"GO:0051894"	"positive regulation of focal adhesion as..."	21	1	0.16	"0.14944"
"GO:0009083"	"branched-chain amino acid catabolic proc..."	21	1	0.16	"0.14944"
"GO:0060306"	"regulation of membrane repolarization"	21	1	0.16	"0.14944"
"GO:0061036"	"positive regulation of cartilage develop..."	21	1	0.16	"0.14944"
"GO:0006929"	"substrate-dependent cell migration"	21	1	0.16	"0.14944"
"GO:0061311"	"cell surface receptor signaling pathway ..."	21	1	0.16	"0.14944"
"GO:0001702"	"gastrulation with mouth forming second"	21	1	0.16	"0.14944"
"GO:0099173"	"postsynapse organization"	146	2	1.12	"0.15590"
"GO:0008045"	"motor neuron axon guidance"	22	1	0.17	"0.15598"
"GO:0008334"	"histone mRNA metabolic process"	22	1	0.17	"0.15598"
"GO:0021884"	"forebrain neuron development"	22	1	0.17	"0.15598"
"GO:0007413"	"axonal fasciculation"	22	1	0.17	"0.15598"
"GO:1904037"	"positive regulation of epithelial cell a..."	22	1	0.17	"0.15598"
"GO:0086091"	"regulation of heart rate by cardiac cond..."	22	1	0.17	"0.15598"
"GO:0001709"	"cell fate determination"	22	1	0.17	"0.15598"
"GO:0050921"	"positive regulation of chemotaxis"	84	3	0.64	"0.15986"
"GO:0045184"	"establishment of protein localization"	1679	17	12.88	"0.16213"
"GO:0090383"	"phagosome acidification"	23	1	0.18	"0.16247"
"GO:0043457"	"regulation of cellular respiration"	23	1	0.18	"0.16247"
"GO:0001569"	"branching involved in blood vessel morph..."	23	1	0.18	"0.16247"
"GO:0033137"	"negative regulation of peptidyl-serine p..."	23	1	0.18	"0.16247"
"GO:2000273"	"positive regulation of signaling recepto..."	23	1	0.18	"0.16247"
"GO:0032731"	"positive regulation of interleukin-1 bet..."	23	1	0.18	"0.16247"
"GO:0002437"	"inflammatory response to antigenic stimu..."	23	1	0.18	"0.16247"
"GO:0001910"	"regulation of leukocyte mediated cytotox..."	23	1	0.18	"0.16247"
"GO:0099560"	"synaptic membrane adhesion"	23	1	0.18	"0.16247"
"GO:0001937"	"negative regulation of endothelial cell ..."	23	1	0.18	"0.16247"
"GO:0035066"	"positive regulation of histone acetylati..."	23	1	0.18	"0.16247"
"GO:0001782"	"B cell homeostasis"	23	1	0.18	"0.16247"
"GO:1901522"	"positive regulation of transcription fro..."	23	1	0.18	"0.16247"
"GO:0016202"	"regulation of striated muscle tissue dev..."	99	2	0.76	"0.16816"
"GO:0046688"	"response to copper ion"	24	1	0.18	"0.16891"
"GO:0032965"	"regulation of collagen biosynthetic proc..."	24	1	0.18	"0.16891"
"GO:1903959"	"regulation of anion transmembrane transp..."	24	1	0.18	"0.16891"
"GO:0030574"	"collagen catabolic process"	24	1	0.18	"0.16891"
"GO:0030511"	"positive regulation of transforming grow..."	24	1	0.18	"0.16891"
"GO:1900027"	"regulation of ruffle assembly"	24	1	0.18	"0.16891"
"GO:0140058"	"neuron projection arborization"	24	1	0.18	"0.16891"
"GO:0022011"	"myelination in peripheral nervous system"	24	1	0.18	"0.16891"
"GO:0001974"	"blood vessel remodeling"	24	1	0.18	"0.16891"
"GO:0001975"	"response to amphetamine"	24	1	0.18	"0.16891"
"GO:0051602"	"response to electrical stimulus"	24	1	0.18	"0.16891"
"GO:0043537"	"negative regulation of blood vessel endo..."	24	1	0.18	"0.16891"
"GO:0045742"	"positive regulation of epidermal growth ..."	24	1	0.18	"0.16891"
"GO:0046596"	"regulation of viral entry into host cell"	24	1	0.18	"0.16891"
"GO:0010737"	"protein kinase A signaling"	24	1	0.18	"0.16891"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	24	1	0.18	"0.16891"
"GO:0065003"	"protein-containing complex assembly"	1270	12	9.74	"0.17002"
"GO:0007173"	"epidermal growth factor receptor signali..."	97	3	0.74	"0.17265"
"GO:0002181"	"cytoplasmic translation"	98	2	0.75	"0.17326"
"GO:0001525"	"angiogenesis"	323	7	2.48	"0.17351"
"GO:0097435"	"supramolecular fiber organization"	550	9	4.22	"0.17503"
"GO:0007616"	"long-term memory"	25	1	0.19	"0.17530"
"GO:1900077"	"negative regulation of cellular response..."	25	1	0.19	"0.17530"
"GO:0045429"	"positive regulation of nitric oxide bios..."	25	1	0.19	"0.17530"
"GO:0090207"	"regulation of triglyceride metabolic pro..."	25	1	0.19	"0.17530"
"GO:0019432"	"triglyceride biosynthetic process"	25	1	0.19	"0.17530"
"GO:0010470"	"regulation of gastrulation"	25	1	0.19	"0.17530"
"GO:0060292"	"long-term synaptic depression"	25	1	0.19	"0.17530"
"GO:0051491"	"positive regulation of filopodium assemb..."	25	1	0.19	"0.17530"
"GO:0071392"	"cellular response to estradiol stimulus"	25	1	0.19	"0.17530"
"GO:0043303"	"mast cell degranulation"	25	1	0.19	"0.17530"
"GO:0002526"	"acute inflammatory response"	42	2	0.32	"0.17999"
"GO:0009948"	"anterior/posterior axis specification"	26	1	0.2	"0.18164"
"GO:0001662"	"behavioral fear response"	26	1	0.2	"0.18164"
"GO:0040019"	"positive regulation of embryonic develop..."	26	1	0.2	"0.18164"
"GO:0051085"	"chaperone cofactor-dependent protein ref..."	26	1	0.2	"0.18164"
"GO:0032760"	"positive regulation of tumor necrosis fa..."	26	1	0.2	"0.18164"
"GO:0060317"	"cardiac epithelial to mesenchymal transi..."	26	1	0.2	"0.18164"
"GO:0045124"	"regulation of bone resorption"	26	1	0.2	"0.18164"
"GO:2000826"	"regulation of heart morphogenesis"	26	1	0.2	"0.18164"
"GO:0007157"	"heterophilic cell-cell adhesion via plas..."	26	1	0.2	"0.18164"
"GO:0030212"	"hyaluronan metabolic process"	26	1	0.2	"0.18164"
"GO:0001657"	"ureteric bud development"	69	3	0.53	"0.18468"
"GO:0048008"	"platelet-derived growth factor receptor ..."	52	2	0.4	"0.18637"
"GO:0071356"	"cellular response to tumor necrosis fact..."	194	3	1.49	"0.18660"
"GO:0097009"	"energy homeostasis"	27	1	0.21	"0.18793"
"GO:0042908"	"xenobiotic transport"	27	1	0.21	"0.18793"
"GO:0010677"	"negative regulation of cellular carbohyd..."	27	1	0.21	"0.18793"
"GO:0003203"	"endocardial cushion morphogenesis"	27	1	0.21	"0.18793"
"GO:0086004"	"regulation of cardiac muscle cell contra..."	27	1	0.21	"0.18793"
"GO:0045581"	"negative regulation of T cell differenti..."	27	1	0.21	"0.18793"
"GO:0006952"	"defense response"	861	13	6.61	"0.18794"
"GO:0010976"	"positive regulation of neuron projection..."	241	4	1.85	"0.18936"
"GO:0001666"	"response to hypoxia"	273	5	2.09	"0.18951"
"GO:0098742"	"cell-cell adhesion via plasma-membrane a..."	182	4	1.4	"0.19051"
"GO:0055081"	"anion homeostasis"	40	2	0.31	"0.19237"
"GO:0050805"	"negative regulation of synaptic transmis..."	53	2	0.41	"0.19256"
"GO:0030282"	"bone mineralization"	79	2	0.61	"0.19296"
"GO:0007569"	"cell aging"	90	2	0.69	"0.19313"
"GO:0001837"	"epithelial to mesenchymal transition"	109	2	0.84	"0.19342"
"GO:0048812"	"neuron projection morphogenesis"	534	5	4.1	"0.19394"
"GO:0010862"	"positive regulation of pathway-restricte..."	28	1	0.21	"0.19417"
"GO:0070570"	"regulation of neuron projection regenera..."	28	1	0.21	"0.19417"
"GO:0045332"	"phospholipid translocation"	28	1	0.21	"0.19417"
"GO:0009584"	"detection of visible light"	28	1	0.21	"0.19417"
"GO:0043030"	"regulation of macrophage activation"	28	1	0.21	"0.19417"
"GO:0001932"	"regulation of protein phosphorylation"	997	12	7.65	"0.19831"
"GO:0032526"	"response to retinoic acid"	72	2	0.55	"0.19900"
"GO:0045446"	"endothelial cell differentiation"	75	2	0.58	"0.19904"
"GO:2000242"	"negative regulation of reproductive proc..."	29	1	0.22	"0.20037"
"GO:0048662"	"negative regulation of smooth muscle cel..."	29	1	0.22	"0.20037"
"GO:0030258"	"lipid modification"	200	4	1.53	"0.20192"
"GO:2000310"	"regulation of NMDA receptor activity"	30	1	0.23	"0.20652"
"GO:1900026"	"positive regulation of substrate adhesio..."	30	1	0.23	"0.20652"
"GO:0010463"	"mesenchymal cell proliferation"	30	1	0.23	"0.20652"
"GO:1990573"	"potassium ion import across plasma membr..."	30	1	0.23	"0.20652"
"GO:0031670"	"cellular response to nutrient"	30	1	0.23	"0.20652"
"GO:0031325"	"positive regulation of cellular metaboli..."	2410	23	18.49	"0.20825"
"GO:0030501"	"positive regulation of bone mineralizati..."	31	1	0.24	"0.21262"
"GO:1990869"	"cellular response to chemokine"	31	1	0.24	"0.21262"
"GO:0032570"	"response to progesterone"	31	1	0.24	"0.21262"
"GO:0014911"	"positive regulation of smooth muscle cel..."	31	1	0.24	"0.21262"
"GO:0045879"	"negative regulation of smoothened signal..."	31	1	0.24	"0.21262"
"GO:1901654"	"response to ketone"	142	4	1.09	"0.21388"
"GO:0015909"	"long-chain fatty acid transport"	42	2	0.32	"0.21664"
"GO:0051028"	"mRNA transport"	135	2	1.04	"0.21822"
"GO:0046685"	"response to arsenic-containing substance"	32	1	0.25	"0.21868"
"GO:0014009"	"glial cell proliferation"	32	1	0.25	"0.21868"
"GO:0061028"	"establishment of endothelial barrier"	32	1	0.25	"0.21868"
"GO:0048747"	"muscle fiber development"	32	1	0.25	"0.21868"
"GO:1902895"	"positive regulation of pri-miRNA transcr..."	32	1	0.25	"0.21868"
"GO:0050873"	"brown fat cell differentiation"	32	1	0.25	"0.21868"
"GO:0003151"	"outflow tract morphogenesis"	52	3	0.4	"0.22050"
"GO:0010823"	"negative regulation of mitochondrion org..."	51	2	0.39	"0.22275"
"GO:0046889"	"positive regulation of lipid biosyntheti..."	57	4	0.44	"0.22412"
"GO:0030866"	"cortical actin cytoskeleton organization"	33	1	0.25	"0.22469"
"GO:0030850"	"prostate gland development"	33	1	0.25	"0.22469"
"GO:0060612"	"adipose tissue development"	33	1	0.25	"0.22469"
"GO:0072678"	"T cell migration"	33	1	0.25	"0.22469"
"GO:1903580"	"positive regulation of ATP metabolic pro..."	33	1	0.25	"0.22469"
"GO:0086002"	"cardiac muscle cell action potential inv..."	33	1	0.25	"0.22469"
"GO:1904646"	"cellular response to amyloid-beta"	33	1	0.25	"0.22469"
"GO:0051926"	"negative regulation of calcium ion trans..."	33	1	0.25	"0.22469"
"GO:0097190"	"apoptotic signaling pathway"	487	6	3.74	"0.22701"
"GO:0007631"	"feeding behavior"	50	2	0.38	"0.22863"
"GO:0001941"	"postsynaptic membrane organization"	34	1	0.26	"0.23066"
"GO:0042551"	"neuron maturation"	34	1	0.26	"0.23066"
"GO:0002763"	"positive regulation of myeloid leukocyte..."	34	1	0.26	"0.23066"
"GO:0007156"	"homophilic cell adhesion via plasma memb..."	120	2	0.92	"0.23477"
"GO:0001541"	"ovarian follicle development"	35	1	0.27	"0.23657"
"GO:0060688"	"regulation of morphogenesis of a branchi..."	35	1	0.27	"0.23657"
"GO:0006369"	"termination of RNA polymerase II transcr..."	35	1	0.27	"0.23657"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	35	1	0.27	"0.23657"
"GO:0098900"	"regulation of action potential"	35	1	0.27	"0.23657"
"GO:0034381"	"plasma lipoprotein particle clearance"	35	1	0.27	"0.23657"
"GO:0060411"	"cardiac septum morphogenesis"	55	3	0.42	"0.23798"
"GO:0043254"	"regulation of protein-containing complex..."	351	5	2.69	"0.23854"
"GO:0033627"	"cell adhesion mediated by integrin"	48	2	0.37	"0.24027"
"GO:0071560"	"cellular response to transforming growth..."	191	3	1.47	"0.24048"
"GO:0006629"	"lipid metabolic process"	976	11	7.49	"0.24082"
"GO:0022408"	"negative regulation of cell-cell adhesio..."	103	2	0.79	"0.24128"
"GO:0090303"	"positive regulation of wound healing"	36	1	0.28	"0.24245"
"GO:0001961"	"positive regulation of cytokine-mediated..."	36	1	0.28	"0.24245"
"GO:0051216"	"cartilage development"	126	4	0.97	"0.24255"
"GO:0048514"	"blood vessel morphogenesis"	390	9	2.99	"0.24578"
"GO:0032868"	"response to insulin"	213	3	1.63	"0.24667"
"GO:0071364"	"cellular response to epidermal growth fa..."	37	1	0.28	"0.24828"
"GO:0000387"	"spliceosomal snRNP assembly"	37	1	0.28	"0.24828"
"GO:0008285"	"negative regulation of cell population p..."	453	7	3.48	"0.25164"
"GO:0030534"	"adult behavior"	95	2	0.73	"0.25265"
"GO:0008033"	"tRNA processing"	120	2	0.92	"0.25313"
"GO:2000179"	"positive regulation of neural precursor ..."	38	1	0.29	"0.25406"
"GO:0046164"	"alcohol catabolic process"	38	1	0.29	"0.25406"
"GO:0050795"	"regulation of behavior"	38	1	0.29	"0.25406"
"GO:0045773"	"positive regulation of axon extension"	38	1	0.29	"0.25406"
"GO:0010718"	"positive regulation of epithelial to mes..."	38	1	0.29	"0.25406"
"GO:0051145"	"smooth muscle cell differentiation"	38	1	0.29	"0.25406"
"GO:0045944"	"positive regulation of transcription by ..."	842	9	6.46	"0.25507"
"GO:0009895"	"negative regulation of catabolic process"	244	2	1.87	"0.25554"
"GO:0043410"	"positive regulation of MAPK cascade"	340	9	2.61	"0.25560"
"GO:0008589"	"regulation of smoothened signaling pathw..."	70	2	0.54	"0.25786"
"GO:0140115"	"export across plasma membrane"	39	1	0.3	"0.25981"
"GO:0060563"	"neuroepithelial cell differentiation"	39	1	0.3	"0.25981"
"GO:0060999"	"positive regulation of dendritic spine d..."	39	1	0.3	"0.25981"
"GO:0050906"	"detection of stimulus involved in sensor..."	39	1	0.3	"0.25981"
"GO:0001755"	"neural crest cell migration"	39	1	0.3	"0.25981"
"GO:0019068"	"virion assembly"	39	1	0.3	"0.25981"
"GO:0007155"	"cell adhesion"	940	13	7.21	"0.26007"
"GO:0010629"	"negative regulation of gene expression"	1642	15	12.6	"0.26470"
"GO:0009749"	"response to glucose"	135	4	1.04	"0.26509"
"GO:0019674"	"NAD metabolic process"	40	1	0.31	"0.26550"
"GO:0048146"	"positive regulation of fibroblast prolif..."	40	1	0.31	"0.26550"
"GO:0030199"	"collagen fibril organization"	40	1	0.31	"0.26550"
"GO:0051965"	"positive regulation of synapse assembly"	40	1	0.31	"0.26550"
"GO:0002062"	"chondrocyte differentiation"	74	3	0.57	"0.26654"
"GO:0044057"	"regulation of system process"	362	8	2.78	"0.26952"
"GO:0006006"	"glucose metabolic process"	160	2	1.23	"0.27093"
"GO:0007623"	"circadian rhythm"	167	2	1.28	"0.27107"
"GO:0046677"	"response to antibiotic"	41	1	0.31	"0.27116"
"GO:0048168"	"regulation of neuronal synaptic plastici..."	41	1	0.31	"0.27116"
"GO:0009880"	"embryonic pattern specification"	41	1	0.31	"0.27116"
"GO:0002931"	"response to ischemia"	41	1	0.31	"0.27116"
"GO:0042059"	"negative regulation of epidermal growth ..."	41	1	0.31	"0.27116"
"GO:0051496"	"positive regulation of stress fiber asse..."	41	1	0.31	"0.27116"
"GO:0007417"	"central nervous system development"	770	9	5.91	"0.27310"
"GO:0022900"	"electron transport chain"	137	3	1.05	"0.27334"
"GO:0007568"	"aging"	226	4	1.73	"0.27450"
"GO:0051289"	"protein homotetramerization"	42	1	0.32	"0.27677"
"GO:0061098"	"positive regulation of protein tyrosine ..."	42	1	0.32	"0.27677"
"GO:0001708"	"cell fate specification"	42	1	0.32	"0.27677"
"GO:0006633"	"fatty acid biosynthetic process"	100	2	0.77	"0.28080"
"GO:1901215"	"negative regulation of neuron death"	155	4	1.19	"0.28186"
"GO:0032456"	"endocytic recycling"	43	1	0.33	"0.28234"
"GO:0031648"	"protein destabilization"	43	1	0.33	"0.28234"
"GO:0071300"	"cellular response to retinoic acid"	43	1	0.33	"0.28234"
"GO:1902905"	"positive regulation of supramolecular fi..."	163	3	1.25	"0.28483"
"GO:0009653"	"anatomical structure morphogenesis"	1880	22	14.42	"0.28511"
"GO:0070830"	"bicellular tight junction assembly"	45	1	0.35	"0.29335"
"GO:0035904"	"aorta development"	45	1	0.35	"0.29335"
"GO:1901863"	"positive regulation of muscle tissue dev..."	45	1	0.35	"0.29335"
"GO:0022600"	"digestive system process"	45	1	0.35	"0.29335"
"GO:0050764"	"regulation of phagocytosis"	45	1	0.35	"0.29335"
"GO:0006936"	"muscle contraction"	210	4	1.61	"0.29376"
"GO:0007411"	"axon guidance"	219	3	1.68	"0.29549"
"GO:0017038"	"protein import"	165	2	1.27	"0.29855"
"GO:0045652"	"regulation of megakaryocyte differentiat..."	46	1	0.35	"0.29879"
"GO:0007193"	"adenylate cyclase-inhibiting G protein-c..."	46	1	0.35	"0.29879"
"GO:0043525"	"positive regulation of neuron apoptotic ..."	46	1	0.35	"0.29879"
"GO:0042698"	"ovulation cycle"	46	1	0.35	"0.29879"
"GO:2000649"	"regulation of sodium ion transmembrane t..."	46	1	0.35	"0.29879"
"GO:0045598"	"regulation of fat cell differentiation"	96	3	0.74	"0.29948"
"GO:0050776"	"regulation of immune response"	495	6	3.8	"0.29951"
"GO:0010033"	"response to organic substance"	2244	24	17.21	"0.30199"
"GO:0032024"	"positive regulation of insulin secretion"	47	1	0.36	"0.30419"
"GO:0051093"	"negative regulation of developmental pro..."	655	13	5.02	"0.30634"
"GO:0060627"	"regulation of vesicle-mediated transport"	390	6	2.99	"0.30759"
"GO:0006396"	"RNA processing"	860	9	6.6	"0.30923"
"GO:1903779"	"regulation of cardiac conduction"	48	1	0.37	"0.30955"
"GO:0071346"	"cellular response to interferon-gamma"	108	3	0.83	"0.31026"
"GO:0097193"	"intrinsic apoptotic signaling pathway"	242	2	1.86	"0.31101"
"GO:0046903"	"secretion"	1003	15	7.69	"0.31273"
"GO:2001237"	"negative regulation of extrinsic apoptot..."	81	3	0.62	"0.31484"
"GO:0045665"	"negative regulation of neuron differenti..."	176	4	1.35	"0.31912"
"GO:0031100"	"animal organ regeneration"	50	1	0.38	"0.32015"
"GO:0001558"	"regulation of cell growth"	323	4	2.48	"0.32256"
"GO:0090090"	"negative regulation of canonical Wnt sig..."	151	2	1.16	"0.32287"
"GO:0048704"	"embryonic skeletal system morphogenesis"	51	1	0.39	"0.32539"
"GO:0050709"	"negative regulation of protein secretion"	51	1	0.39	"0.32539"
"GO:0045582"	"positive regulation of T cell differenti..."	51	1	0.39	"0.32539"
"GO:2000300"	"regulation of synaptic vesicle exocytosi..."	62	2	0.48	"0.32775"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endo..."	68	2	0.52	"0.32789"
"GO:0006611"	"protein export from nucleus"	172	2	1.32	"0.33035"
"GO:0042440"	"pigment metabolic process"	52	1	0.4	"0.33059"
"GO:0034394"	"protein localization to cell surface"	52	1	0.4	"0.33059"
"GO:0060348"	"bone development"	134	5	1.03	"0.33504"
"GO:0043066"	"negative regulation of apoptotic process"	625	12	4.79	"0.33524"
"GO:0014068"	"positive regulation of phosphatidylinosi..."	53	1	0.41	"0.33575"
"GO:1903902"	"positive regulation of viral life cycle"	53	1	0.41	"0.33575"
"GO:1901607"	"alpha-amino acid biosynthetic process"	54	1	0.41	"0.34086"
"GO:0000245"	"spliceosomal complex assembly"	54	1	0.41	"0.34086"
"GO:0060395"	"SMAD protein signal transduction"	54	1	0.41	"0.34086"
"GO:0002456"	"T cell mediated immunity"	54	1	0.41	"0.34086"
"GO:0050821"	"protein stabilization"	158	2	1.21	"0.34255"
"GO:0008380"	"RNA splicing"	410	4	3.15	"0.34506"
"GO:0006821"	"chloride transport"	55	1	0.42	"0.34595"
"GO:0032922"	"circadian regulation of gene expression"	55	1	0.42	"0.34595"
"GO:0009611"	"response to wounding"	407	6	3.12	"0.34825"
"GO:0008284"	"positive regulation of cell population p..."	581	9	4.46	"0.34838"
"GO:0050714"	"positive regulation of protein secretion"	103	2	0.79	"0.34893"
"GO:0000902"	"cell morphogenesis"	817	7	6.27	"0.35048"
"GO:0042475"	"odontogenesis of dentin-containing tooth"	56	1	0.43	"0.35099"
"GO:0035282"	"segmentation"	56	1	0.43	"0.35099"
"GO:0016064"	"immunoglobulin mediated immune response"	56	1	0.43	"0.35099"
"GO:0008344"	"adult locomotory behavior"	57	1	0.44	"0.35599"
"GO:0071869"	"response to catecholamine"	57	1	0.44	"0.35599"
"GO:0006367"	"transcription initiation from RNA polyme..."	163	2	1.25	"0.35649"
"GO:0071897"	"DNA biosynthetic process"	168	4	1.29	"0.35865"
"GO:0009953"	"dorsal/ventral pattern formation"	58	1	0.44	"0.36096"
"GO:0043407"	"negative regulation of MAP kinase activi..."	58	1	0.44	"0.36096"
"GO:0071277"	"cellular response to calcium ion"	59	1	0.45	"0.36588"
"GO:0009615"	"response to virus"	220	2	1.69	"0.36668"
"GO:0071260"	"cellular response to mechanical stimulus"	60	1	0.46	"0.37077"
"GO:0000278"	"mitotic cell cycle"	896	5	6.87	"0.37449"
"GO:0048661"	"positive regulation of smooth muscle cel..."	61	1	0.47	"0.37563"
"GO:0007613"	"memory"	87	2	0.67	"0.37770"
"GO:0043154"	"negative regulation of cysteine-type end..."	62	1	0.48	"0.38044"
"GO:0043502"	"regulation of muscle adaptation"	62	1	0.48	"0.38044"
"GO:0042742"	"defense response to bacterium"	63	1	0.48	"0.38522"
